unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
wh_dlc07_brt_cha_green_knight_0	wh_dlc07_brt_cha_green_knight_0	1	wh_main_shp_transport	1	1	1	false	heavy	2080	416	1	1	2080	1	hero	0					false	false	0	12068	false		wh_main_vo_culture_Bretonnian	wh_dlc07_brt_green_knight	wh_dlc07_brt_green_knight	0	true	emp_general_foot	wh_dlc07_cam_mnt_brt_shadowsteed	true	false		2080.0	0.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Green_Knight	0	true	false	1	false	false	
wh_dlc07_brt_cha_prophetess_0	wh_dlc07_brt_cha_prophetess_0	1	wh_main_shp_transport	1	1	1	false	heavy	320	180	1	-1	320	0	lord	0					false	false	0	12094	false		wh_main_vo_culture_Bretonnian	lord_wizard_life	lord_wizard_life	0	true	emp_general_foot		true	false		64.0	256.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_1	wh_dlc07_brt_cha_prophetess_1	1	wh_main_shp_transport	1	1	1	false	heavy	460	215	1	-1	460	0	lord	0					false	false	0	12104	false		wh_main_vo_culture_Bretonnian	lord_wizard_life	lord_wizard_life	0	true	emp_general_foot	wh_main_cam_mnt_brt_warhorse	true	false		92.0	368.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_2	wh_dlc07_brt_cha_prophetess_2	1	wh_main_shp_transport	1	1	1	false	heavy	510	228	1	-1	510	0	lord	0					false	false	0	12111	false		wh_main_vo_culture_Bretonnian	lord_wizard_life	lord_wizard_life	0	true	emp_general_foot	wh_main_cam_mnt_brt_barded_warhorse	true	false		102.0	408.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_3	wh_dlc07_brt_cha_prophetess_3	1	wh_main_shp_transport	1	1	1	false	heavy	680	270	1	-1	680	0	lord	0					false	false	0	12138	false		wh_main_vo_culture_Bretonnian	lord_wizard_life	lord_wizard_life	0	true	emp_general_foot	wh_main_cam_mnt_brt_royal_pegasus	true	false		170.0	510.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_beasts_0	wh_dlc07_brt_cha_prophetess_beasts_0	1	wh_main_shp_transport	1	1	1	false	heavy	320	180	1	-1	320	0	lord	0					false	false	0	12791	false		wh_main_vo_culture_Bretonnian	lord_wizard_beasts	lord_wizard_beasts	0	true	emp_general_foot		true	false		64.0	256.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_beasts_1	wh_dlc07_brt_cha_prophetess_beasts_1	1	wh_main_shp_transport	1	1	1	false	heavy	460	215	1	-1	460	0	lord	0					false	false	0	12799	false		wh_main_vo_culture_Bretonnian	lord_wizard_beasts	lord_wizard_beasts	0	true	emp_general_foot	wh_main_cam_mnt_brt_warhorse	true	false		92.0	368.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_beasts_2	wh_dlc07_brt_cha_prophetess_beasts_2	1	wh_main_shp_transport	1	1	1	false	heavy	510	228	1	-1	510	0	lord	0					false	false	0	12801	false		wh_main_vo_culture_Bretonnian	lord_wizard_beasts	lord_wizard_beasts	0	true	emp_general_foot	wh_main_cam_mnt_brt_barded_warhorse	true	false		102.0	408.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_beasts_3	wh_dlc07_brt_cha_prophetess_beasts_3	1	wh_main_shp_transport	1	1	1	false	heavy	680	270	1	-1	680	0	lord	0					false	false	0	12808	false		wh_main_vo_culture_Bretonnian	lord_wizard_beasts	lord_wizard_beasts	0	true	emp_general_foot	wh_main_cam_mnt_brt_royal_pegasus	true	false		170.0	510.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_heavens_0	wh_dlc07_brt_cha_prophetess_heavens_0	1	wh_main_shp_transport	1	1	1	false	heavy	320	180	1	-1	320	0	lord	0					false	false	0	12817	false		wh_main_vo_culture_Bretonnian	lord_wizard_heavens	lord_wizard_heavens	0	true	emp_general_foot		true	false		64.0	256.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_heavens_1	wh_dlc07_brt_cha_prophetess_heavens_1	1	wh_main_shp_transport	1	1	1	false	heavy	460	215	1	-1	460	0	lord	0					false	false	0	12822	false		wh_main_vo_culture_Bretonnian	lord_wizard_heavens	lord_wizard_heavens	0	true	emp_general_foot	wh_main_cam_mnt_brt_warhorse	true	false		92.0	368.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_heavens_2	wh_dlc07_brt_cha_prophetess_heavens_2	1	wh_main_shp_transport	1	1	1	false	heavy	510	228	1	-1	510	0	lord	0					false	false	0	12823	false		wh_main_vo_culture_Bretonnian	lord_wizard_heavens	lord_wizard_heavens	0	true	emp_general_foot	wh_main_cam_mnt_brt_barded_warhorse	true	false		102.0	408.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_cha_prophetess_heavens_3	wh_dlc07_brt_cha_prophetess_heavens_3	1	wh_main_shp_transport	1	1	1	false	heavy	680	270	1	-1	680	0	lord	0					false	false	0	12832	false		wh_main_vo_culture_Bretonnian	lord_wizard_heavens	lord_wizard_heavens	0	true	emp_general_foot	wh_main_cam_mnt_brt_royal_pegasus	true	false		170.0	510.0	false	vo_culture_None	true	wh_dlc07_vo_actor_Bretonnian_Prophetess	0	true	false	0	false	false	
wh_dlc07_brt_inf_battle_pilgrims_0	wh_dlc07_brt_inf_battle_pilgrims_0	120	wh_main_shp_transport	1	1	120	false	medium	860	172	1	0	860	0	melee_infantry	0					false	false	0	12059	true		wh_main_vo_culture_Bretonnian	infantry_sword	infantry_sword	3	false	emp_soldier_15_degrees		false	true		860.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
wh_dlc07_brt_inf_foot_squires_0	wh_dlc07_brt_inf_foot_squires_0	100	wh_main_shp_transport	1	1	100	false	medium	720	144	2	0	720	3	melee_infantry	0					false	false	0	12062	true		wh_main_vo_culture_Bretonnian	infantry_sword_great	infantry_sword	3	false	emp_soldier_15_degrees		false	true		720.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
wh_dlc07_brt_inf_grail_reliquae_0	wh_dlc07_brt_inf_grail_reliquae_0	80	wh_main_shp_transport	1	1	80	false	medium	860	172	2	0	860	1	melee_infantry	0					false	false	0	12067	true		wh_main_vo_culture_Bretonnian	wh_dlc07_brt_grail_relique	wh_dlc07_brt_grail_relique	4	false	emp_soldier_15_degrees		false	true		860.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
wh_dlc07_brt_inf_men_at_arms_1	wh_dlc07_brt_inf_men_at_arms_1	160	wh_main_shp_transport	1	1	160	false	medium	510	102	1	-1	510	0	melee_infantry	0					false	false	0	12044	true		wh_main_vo_culture_Bretonnian	infantry_sword	infantry_sword	2	false	emp_soldier_15_degrees		false	true		510.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
wh_dlc07_brt_inf_men_at_arms_2	wh_dlc07_brt_inf_men_at_arms_2	160	wh_main_shp_transport	1	1	160	false	medium	640	128	1	-1	640	0	melee_infantry	0					false	false	0	12051	true		wh_main_vo_culture_Bretonnian	infantry_sword	infantry_sword	3	false	emp_soldier_15_degrees		false	true		640.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
wh_dlc07_brt_inf_peasant_bowmen_1	wh_dlc07_brt_inf_peasant_bowmen_1	100	wh_main_shp_transport	1	1	100	false	light	560	112	1	-1	560	0	missile_infantry	0					false	false	0	12709	true		wh_main_vo_culture_Bretonnian	missile_infantry_bow	missile_infantry_bow	2	false	emp_soldier_30_degrees		false	true		112.0	448.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
wh_dlc07_brt_inf_peasant_bowmen_2	wh_dlc07_brt_inf_peasant_bowmen_2	100	wh_main_shp_transport	1	1	100	false	light	560	112	1	-1	560	0	missile_infantry	0					false	false	0	12710	true		wh_main_vo_culture_Bretonnian	missile_infantry_bow	missile_infantry_bow	2	false	emp_soldier_30_degrees		false	true		112.0	448.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
wh_dlc07_brt_inf_spearmen_at_arms_1	wh_dlc07_brt_inf_spearmen_at_arms_1	160	wh_main_shp_transport	1	1	160	false	medium	380	76	1	-1	380	0	melee_infantry	0					false	false	0	12040	true		wh_main_vo_culture_Bretonnian	infantry_spear	infantry_spear	1	false	emp_soldier_15_degrees		false	true		380.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
wh_dlc07_brt_peasant_mob_0	wh_dlc07_brt_inf_peasant_mob_0	200	wh_main_shp_transport	1	1	200	false	medium	320	64	1	-1	320	0	melee_infantry	0					false	false	0	12609	true		wh_main_vo_culture_Bretonnian	infantry_axe	infantry_axe	1	false	emp_soldier_15_degrees		false	true		320.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
wh_main_brt_cav_grail_knights	wh_main_brt_cav_grail_knights	40	wh_main_shp_transport	1	1	40	false	very_heavy	1220	244	2	0	1220	2	melee_cavalry	0					false	false	0	8578	true		wh_main_vo_culture_Bretonnian	shock_cavalry	shock_cavalry	4	false	emp_reiksguard		false	true		1220.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	6	false	false	
wh_main_brt_cav_knights_of_the_realm	wh_main_brt_cav_knights_of_the_realm	60	wh_main_shp_transport	1	1	60	false	heavy	1100	220	1	-1	1100	0	melee_cavalry	0					false	false	0	8595	true		wh_main_vo_culture_Bretonnian	shock_cavalry	shock_cavalry	3	false	emp_reiksguard		false	true		1100.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	6	false	false	
wh_main_brt_cav_mounted_yeomen_0	wh_main_brt_cav_mounted_yeomen_0	60	wh_main_shp_transport	1	1	60	false	medium	670	134	1	-1	670	0	melee_cavalry	0					false	false	0	10322	true		wh_main_vo_culture_Bretonnian	cavalry	cavalry	2	false	emp_reiksguard		false	true		720.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Mounted	0	true	false	6	false	false	
wh_main_brt_cav_mounted_yeomen_1	wh_main_brt_cav_mounted_yeomen_1	60	wh_main_shp_transport	1	1	60	false	medium	670	134	1	-1	670	3	missile_cavalry	0					false	false	0	10331	true		wh_main_vo_culture_Bretonnian	missile_cavalry_bow	missile_cavalry_bow	2	false	emp_reiksguard		false	true		180.0	540.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Mounted	0	true	false	5	false	false	
wh_main_brt_cav_pegasus_knights	wh_main_brt_cav_pegasus_knights	16	wh_main_shp_transport	1	1	16	false	very_heavy	1410	282	2	0	1410	3	monstrous_cavalry	0					false	false	0	8605	true		wh_main_vo_culture_Bretonnian	cavalry_flying	cavalry_flying	4	false	emp_reiksguard		false	true	composite_scene/porthole/pegasus_riders_porthole_01.csc	1410.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Knight	0	true	false	6	false	false	
wh_main_brt_cha_damsel_0	wh_main_brt_cha_damsel_0	1	wh_main_shp_transport	1	1	1	false	light	200	150	1	-1	200	0	hero	0					false	false	0	8620	false		wh_main_vo_culture_Bretonnian	wizard_heavens	wizard_heavens	0	true	emp_general_foot		true	false		40.0	160.0	false	vo_culture_None	true	wh_dlc03_vo_actor_Bretonnian_Damsel	0	true	false	3	false	false	
wh_main_brt_cha_damsel_1	wh_main_brt_cha_damsel_1	1	wh_main_shp_transport	1	1	1	false	light	300	175	1	-1	300	0	hero	0					false	false	0	8626	false		wh_main_vo_culture_Bretonnian	wizard_heavens_cavalry	wizard_heavens_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_brt_warhorse	true	false		60.0	240.0	false	vo_culture_None	true	wh_dlc03_vo_actor_Bretonnian_Damsel	0	true	false	3	false	false	
wh_main_brt_cha_damsel_2	wh_main_brt_cha_damsel_2	1	wh_main_shp_transport	1	1	1	false	light	330	183	1	-1	330	0	hero	0					false	false	0	8634	false		wh_main_vo_culture_Bretonnian	wizard_heavens_cavalry	wizard_heavens_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_brt_barded_warhorse	true	false		66.0	264.0	false	vo_culture_None	true	wh_dlc03_vo_actor_Bretonnian_Damsel	0	true	false	3	false	false	
wh_main_brt_cha_damsel_3	wh_main_brt_cha_damsel_3	1	wh_main_shp_transport	1	1	1	false	light	800	300	1	-1	800	0	hero	0					false	false	0	12839	false		wh_main_vo_culture_Bretonnian	wizard_heavens_cavalry	wizard_heavens_cavalry	0	true	emp_general_foot	wh_dlc05_cam_mnt_wef_unicorn	true	false		200.0	600.0	false	vo_culture_None	true	wh_dlc03_vo_actor_Bretonnian_Damsel	0	true	false	3	false	false	
wh_main_brt_cha_king_louen_leoncoeur_0	wh_main_brt_cha_king_louen_leoncoeur_0	1	wh_main_shp_transport	1	1	1	false	very_heavy	2000	400	1	-1	2000	0	lord	0					false	false	0	8746	false		wh_main_vo_culture_Bretonnian	lord_infantry_sword	lord_infantry_sword	0	true	emp_general_foot		true	false		2000.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_King_Louen	0	true	false	0	false	false	
wh_main_brt_cha_king_louen_leoncoeur_1	wh_main_brt_cha_king_louen_leoncoeur_1	1	wh_main_shp_transport	1	1	1	false	very_heavy	3280	656	1	-1	3280	0	lord	0					false	false	0	8747	false		wh_main_vo_culture_Bretonnian	lord_dragon	lord_dragon	0	true	emp_general_foot	wh_main_cam_mnt_brt_beaquis	true	false		3280.0	0.0	true	vo_culture_None	true	wh_main_vo_actor_Bretonnian_King_Louen	0	true	false	0	false	false	
wh_main_brt_cha_king_louen_leoncoeur_2	wh_main_brt_cha_king_louen_leoncoeur_2	1	wh_main_shp_transport	1	1	1	false	very_heavy	2190	438	1	-1	2190	0	lord	0					false	false	0	11539	false		wh_main_vo_culture_Bretonnian	lord_cavalry	lord_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_brt_barded_warhorse_faction_colours	true	false		2190.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_King_Louen	0	true	false	0	false	false	
wh_main_brt_cha_king_louen_leoncoeur_3	wh_main_brt_cha_king_louen_leoncoeur_3	1	wh_main_shp_transport	1	1	1	false	very_heavy	2360	472	1	-1	2360	0	lord	0					false	false	0	11545	false		wh_main_vo_culture_Bretonnian	lord_cavalry_flying	lord_cavalry_flying	0	true	emp_general_foot	wh_main_cam_mnt_brt_royal_pegasus_faction_colours	true	false		2360.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_King_Louen	0	true	false	0	false	false	
wh_main_brt_cha_king_louen_leoncoeur_4	wh_main_brt_cha_king_louen_leoncoeur_4	1	wh_main_shp_transport	1	1	1	false	very_heavy	3120	624	1	-1	3120	0	lord	0					false	false	0	11554	false		wh_main_vo_culture_Bretonnian	lord_dragon	lord_dragon	0	true	emp_general_foot	wh_main_cam_mnt_brt_hippogryph	true	false		3120.0	0.0	true	vo_culture_None	true	wh_main_vo_actor_Bretonnian_King_Louen	0	true	false	0	false	false	
wh_main_brt_cha_lord_0	wh_main_brt_cha_lord_0	1	wh_main_shp_transport	1	1	1	false	medium	900	180	1	-1	900	0	lord	0					false	false	0	8753	false		wh_main_vo_culture_Bretonnian	lord_infantry_sword	lord_infantry_sword	0	true	emp_general_foot		true	false		900.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Lord	0	true	false	0	false	false	
wh_main_brt_cha_lord_2	wh_main_brt_cha_lord_2	1	wh_main_shp_transport	1	1	1	false	medium	2020	404	1	-1	2020	0	lord	0					false	false	0	8767	false		wh_main_vo_culture_Bretonnian	lord_dragon	lord_dragon	0	true	emp_general_foot	wh_main_cam_mnt_brt_hippogryph	true	false		2020.0	0.0	true	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Lord	0	true	false	0	false	false	
wh_main_brt_cha_lord_3	wh_main_brt_cha_lord_3	1	wh_main_shp_transport	1	1	1	false	medium	1260	252	1	-1	1260	0	lord	0					false	false	0	8769	false		wh_main_vo_culture_Bretonnian	lord_cavalry_flying	lord_cavalry_flying	0	true	emp_general_foot	wh_main_cam_mnt_brt_royal_pegasus	true	false		1260.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Bretonnian_Lord	0	true	false	0	false	false	
